,db_id,original_sql
4041,tpch,"SELECT region_name, total_sales, total_orders, total_customers, sales_rank FROM (SELECT region_name, total_sales, total_orders, total_customers, RANK() OVER (ORDER BY total_sales DESC) AS sales_rank FROM (SELECT r.r_name AS region_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, COUNT(DISTINCT o.o_orderkey) AS total_orders, COUNT(DISTINCT c.c_custkey) AS total_customers FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE o.o_orderdate >= DATE '1996-01-01' AND o.o_orderdate < DATE '1997-01-01' GROUP BY r.r_name) as RegionalSales) WHERE sales_rank <= 5 ORDER BY sales_rank;"
4042,tpch,"SELECT si.nation_name, SUM(hv.o_totalprice) AS total_order_value, COUNT(DISTINCT hv.o_orderkey) AS total_orders, COUNT(DISTINCT pd.p_partkey) AS total_parts_supplied FROM (SELECT s.s_suppkey, s.s_name, s.s_acctbal, n.n_name AS nation_name FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey WHERE s.s_acctbal > (SELECT AVG(s_acctbal) FROM supplier)) si JOIN lineitem l ON si.s_suppkey = l.l_suppkey JOIN (SELECT o.o_orderkey, o.o_totalprice, c.c_name, c.c_mktsegment FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey WHERE o.o_totalprice > 10000 AND o.o_orderstatus = 'F') hv ON l.l_orderkey = hv.o_orderkey JOIN (SELECT p.p_partkey, p.p_name, ps.ps_supplycost, ps.ps_availqty FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey WHERE ps.ps_availqty > 20) pd ON l.l_partkey = pd.p_partkey GROUP BY si.nation_name ORDER BY total_order_value DESC LIMIT 10;"
4043,tpch,"SELECT hvo.o_orderkey, hvo.o_totalprice, hvo.c_name, hvo.c_acctbal, ts.s_name FROM (SELECT o.o_orderkey, o.o_totalprice, o.c_name, o.c_acctbal FROM (SELECT o.o_orderkey, o.o_totalprice, c.c_name, c.c_acctbal FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey) o WHERE o.o_totalprice > (SELECT AVG(o_totalprice) FROM (SELECT o.o_orderkey, o.o_totalprice, c.c_name, c.c_acctbal FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey) as OrdersWithCustomer)) hvo JOIN lineitem li ON hvo.o_orderkey = li.l_orderkey JOIN (SELECT s.s_suppkey, s.s_name, rs.total_supply_cost FROM (SELECT s.s_suppkey, s.s_name, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name) rs JOIN supplier s ON rs.s_suppkey = s.s_suppkey ORDER BY rs.total_supply_cost DESC LIMIT 5) ts ON li.l_suppkey = ts.s_suppkey ORDER BY hvo.o_totalprice DESC, ts.total_supply_cost DESC;"
4044,tpch,"SELECT o.o_orderkey, o.TotalRevenue, o.UniqueCustomers, sp.TotalSupplyCost FROM (SELECT o_orderkey, TotalRevenue, UniqueCustomers FROM (SELECT o.o_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS TotalRevenue, COUNT(DISTINCT o.o_custkey) AS UniqueCustomers, RANK() OVER (PARTITION BY o.o_orderstatus ORDER BY SUM(l.l_extendedprice * (1 - l.l_discount)) DESC) AS RevenueRank FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-10-01' GROUP BY o.o_orderkey, o.o_orderstatus) WHERE RevenueRank <= 10) o JOIN (SELECT ps.ps_partkey, SUM(ps.ps_supplycost) AS TotalSupplyCost FROM partsupp ps GROUP BY ps.ps_partkey) sp ON o.o_orderkey = sp.ps_partkey JOIN part p ON sp.ps_partkey = p.p_partkey WHERE p.p_type LIKE '%metal%' ORDER BY o.TotalRevenue DESC, sp.TotalSupplyCost ASC;"
4045,tpch,"SELECT n.n_name AS nation, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, COUNT(DISTINCT o.o_orderkey) AS order_count, AVG(l.l_quantity) AS avg_quantity, MAX(l.l_extendedprice) AS max_price, MIN(l.l_discount) AS min_discount FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey JOIN partsupp ps ON l.l_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey WHERE l.l_shipdate BETWEEN DATE '1997-01-01' AND DATE '1997-12-31' AND c.c_mktsegment = 'BUILDING' GROUP BY n.n_name HAVING SUM(l.l_extendedprice * (1 - l.l_discount)) > 1000000 ORDER BY total_revenue DESC LIMIT 10;"
4046,tpch,"SELECT od.l_orderkey, od.high_value_customer, SUM(od.l_quantity) AS total_quantity, SUM(od.l_extendedprice) AS total_extended_price, od.nation_name FROM (SELECT li.l_orderkey, li.l_partkey, li.l_suppkey, li.l_quantity, li.l_extendedprice, hc.c_name AS high_value_customer, rs.s_name AS supplier_name, rs.nation_name FROM lineitem li JOIN (SELECT o.o_orderkey, o.o_totalprice, o.o_orderdate, c.c_custkey, c.c_name, c.c_acctbal, n.n_name AS nation_name FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON c.c_nationkey = n.n_nationkey WHERE o.o_totalprice > (SELECT AVG(o_totalprice) FROM orders)) hc ON li.l_orderkey = hc.o_orderkey JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, ROW_NUMBER() OVER (PARTITION BY n.n_nationkey ORDER BY s.s_acctbal DESC) AS supplier_rank, n.n_name AS nation_name FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey) rs ON li.l_suppkey = rs.s_suppkey WHERE rs.supplier_rank <= 3) od GROUP BY od.l_orderkey, od.high_value_customer, od.nation_name ORDER BY total_extended_price DESC LIMIT 10;"
4047,tpch,"SELECT co.c_name, SUM(co.o_totalprice) AS total_spent, COUNT(DISTINCT co.o_orderkey) AS total_orders, COUNT(DISTINCT ts.s_suppkey) AS distinct_suppliers FROM (SELECT c.c_custkey, c.c_name, o.o_orderkey, o.o_totalprice FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-12-31') co JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal FROM (SELECT s.s_suppkey, s.s_name, s.s_acctbal, ROW_NUMBER() OVER(PARTITION BY p.p_partkey ORDER BY ps.ps_supplycost ASC) as supply_rank FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey) s WHERE s.supply_rank <= 5) ts ON co.c_custkey = ts.s_suppkey GROUP BY co.c_name ORDER BY total_spent DESC LIMIT 10;"
4048,tpch,"SELECT rn.n_name, rn.region_name, COUNT(DISTINCT ods.c_name) AS total_customers, SUM(ods.total_order_value) AS total_order_value, SUM(p_stats.total_available_qty) AS total_part_available_qty, AVG(rn.avg_supplier_acctbal) AS avg_supplier_acct_balance FROM (SELECT n.n_name, r.r_name AS region_name, COUNT(DISTINCT s.s_suppkey) AS supplier_count, AVG(s.s_acctbal) AS avg_supplier_acctbal FROM nation n JOIN region r ON n.n_regionkey = r.r_regionkey JOIN supplier s ON n.n_nationkey = s.s_nationkey GROUP BY n.n_name, r.r_name) rn JOIN (SELECT o.o_orderkey, c.c_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_order_value, COUNT(DISTINCT l.l_orderkey) AS lineitem_count FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-10-01' GROUP BY o.o_orderkey, c.c_name) ods ON rn.n_name = ods.c_name JOIN (SELECT p.p_name, SUM(ps.ps_availqty) AS total_available_qty, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_value FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey GROUP BY p.p_name) p_stats ON p_stats.total_supply_value > 1000 GROUP BY rn.n_name, rn.region_name ORDER BY total_order_value DESC, total_customers ASC LIMIT 10;"
4049,tpch,"SELECT ts.s_suppkey, ts.s_name, ts.total_sales, COUNT(DISTINCT o.o_orderkey) AS total_orders, AVG(o.o_totalprice) AS average_order_value FROM (SELECT s.s_suppkey, s.s_name, rs.total_sales FROM (SELECT s.s_suppkey, s.s_name, ss.total_sales, RANK() OVER (ORDER BY ss.total_sales DESC) AS sales_rank FROM (SELECT s.s_suppkey, s.s_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey WHERE l.l_shipdate >= DATE '1997-01-01' AND l.l_shipdate < DATE '1998-01-01' GROUP BY s.s_suppkey, s.s_name) ss JOIN supplier s ON ss.s_suppkey = s.s_suppkey) rs JOIN supplier s ON rs.s_suppkey = s.s_suppkey WHERE rs.sales_rank <= 10) ts LEFT JOIN partsupp ps ON ts.s_suppkey = ps.ps_suppkey LEFT JOIN lineitem l ON ps.ps_partkey = l.l_partkey LEFT JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderstatus = 'O' GROUP BY ts.s_suppkey, ts.s_name, ts.total_sales ORDER BY ts.total_sales DESC;"
4050,tpch,"SELECT r.o_orderdate, r.total_sales, tp.p_name, tp.total_quantity_sold, cr.c_name, cr.total_spent FROM (SELECT o.o_orderkey, o.o_orderdate, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, RANK() OVER (PARTITION BY o.o_orderdate ORDER BY SUM(l.l_extendedprice * (1 - l.l_discount)) DESC) AS sales_rank FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= '1997-01-01' GROUP BY o.o_orderkey, o.o_orderdate) r JOIN (SELECT p.p_partkey, p.p_name, SUM(l.l_quantity) AS total_quantity_sold, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue FROM lineitem l JOIN part p ON l.l_partkey = p.p_partkey GROUP BY p.p_partkey, p.p_name ORDER BY total_revenue DESC LIMIT 10) tp ON tp.total_revenue > 1000 JOIN (SELECT c.c_custkey, c.c_name, SUM(o.o_totalprice) AS total_spent, ROW_NUMBER() OVER (ORDER BY SUM(o.o_totalprice) DESC) AS customer_rank FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name) cr ON cr.customer_rank <= 10 WHERE r.sales_rank = 1 ORDER BY r.total_sales DESC;"
4051,tpch,"SELECT r.r_name, COUNT(DISTINCT j.o_orderkey) AS order_count, AVG(j.high_value) AS average_high_value FROM (SELECT ro.o_orderkey, ro.o_orderdate, ro.o_totalprice, ro.c_name, ro.c_nationkey, hv.high_value FROM (SELECT o.o_orderkey, o.o_orderdate, o.o_totalprice, c.c_name, c.c_nationkey, ROW_NUMBER() OVER (PARTITION BY c.c_nationkey ORDER BY o.o_totalprice DESC) AS order_rank FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey) ro JOIN (SELECT l.l_orderkey, SUM(l.l_extendedprice * (1 - l.l_discount)) AS high_value FROM lineitem l GROUP BY l.l_orderkey) hv ON ro.o_orderkey = hv.l_orderkey WHERE ro.order_rank <= 5) j JOIN nation n ON j.c_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey GROUP BY r.r_name ORDER BY order_count DESC, average_high_value DESC;"
4052,tpch,"SELECT ts.region_name, ts.nation_name, SUM(ts.TotalSupplyCost) AS TotalTopSupplierCost FROM (SELECT r.r_name AS region_name, n.n_name AS nation_name, rs.s_name AS supplier_name, rs.TotalSupplyCost FROM (SELECT s.s_suppkey, s.s_name, s.s_acctbal, SUM(ps.ps_supplycost * ps.ps_availqty) AS TotalSupplyCost, ROW_NUMBER() OVER (PARTITION BY s.s_nationkey ORDER BY SUM(ps.ps_supplycost * ps.ps_availqty) DESC) AS Rank, s.s_nationkey FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name, s.s_acctbal, s.s_nationkey) rs JOIN nation n ON rs.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE rs.Rank <= 3) ts GROUP BY ts.region_name, ts.nation_name ORDER BY TotalTopSupplierCost DESC;"
4053,tpch,"SELECT ts.s_name AS supplier_name, ts.nation_name, ts.region_name, ts.total_supply_cost, tc.c_name AS top_customer_name, tc.order_count, tc.total_spent FROM (SELECT *, RANK() OVER (ORDER BY total_supply_cost DESC) AS rank FROM (SELECT s.s_suppkey, s.s_name, n.n_name AS nation_name, r.r_name AS region_name, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name, n.n_name, r.r_name) as SupplyChain) ts JOIN (SELECT *, RANK() OVER (ORDER BY total_spent DESC) AS rank FROM (SELECT c.c_custkey, c.c_name, COUNT(o.o_orderkey) AS order_count, SUM(o.o_totalprice) AS total_spent FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name) as CustomerOrders) tc ON ts.rank = tc.rank WHERE ts.rank <= 10 AND tc.rank <= 10 ORDER BY ts.total_supply_cost DESC, tc.total_spent DESC;"
4054,tpch,"SELECT r.region_name, r.total_region_cost, r.supplier_count, (r.total_region_cost / NULLIF(r.supplier_count, 0)) AS avg_supplier_cost FROM (SELECT r.r_name AS region_name, SUM(total_cost) AS total_region_cost, COUNT(s.s_suppkey) AS supplier_count FROM (SELECT s.s_suppkey, s.s_name, n.n_name AS nation_name, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_cost, RANK() OVER (PARTITION BY n.n_regionkey ORDER BY SUM(ps.ps_supplycost * ps.ps_availqty) DESC) AS supplier_rank FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey GROUP BY s.s_suppkey, s.s_name, n.n_name, n.n_regionkey) s JOIN nation n ON s.nation_name = n.n_name JOIN region r ON n.n_regionkey = r.r_regionkey WHERE s.supplier_rank <= 5 GROUP BY r.r_name) r ORDER BY r.total_region_cost DESC;"
4055,tpch,"SELECT r.r_name, COUNT(DISTINCT sr.s_suppkey) AS supplier_count, SUM(cd.total_spent) AS total_customer_spending FROM region r JOIN (SELECT n.n_nationkey, r.r_regionkey FROM nation n JOIN region r ON n.n_regionkey = r.r_regionkey) nr ON r.r_regionkey = nr.r_regionkey JOIN (SELECT nr.n_nationkey, s.s_suppkey FROM (SELECT s.s_suppkey, SUM(l.l_quantity) AS total_quantity FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey GROUP BY s.s_suppkey) sd JOIN supplier s ON sd.s_suppkey = s.s_suppkey JOIN (SELECT n.n_nationkey, r.r_regionkey FROM nation n JOIN region r ON n.n_regionkey = r.r_regionkey) nr ON s.s_nationkey = nr.n_nationkey) sr ON nr.n_nationkey = sr.n_nationkey JOIN (SELECT c.c_custkey, SUM(o.o_totalprice) AS total_spent FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderstatus = 'F' GROUP BY c.c_custkey) cd ON cd.c_custkey IN ( SELECT c.c_custkey FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderstatus = 'F' ) GROUP BY r.r_name ORDER BY total_customer_spending DESC, supplier_count DESC LIMIT 10;"
4056,tpch,"SELECT ms.sale_month, tsp.p_name, tsp.total_sales FROM (SELECT DATE_TRUNC('month', o_orderdate) AS sale_month, SUM(l_extendedprice * (1 - l_discount)) AS total_sales FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1998-01-01' GROUP BY sale_month) ms JOIN (SELECT p.p_partkey, p.p_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1998-01-01' GROUP BY p.p_partkey, p.p_name ORDER BY total_sales DESC LIMIT 5) tsp ON tsp.total_sales = ( SELECT MAX(total_sales) FROM (SELECT p.p_partkey, p.p_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1998-01-01' GROUP BY p.p_partkey, p.p_name ORDER BY total_sales DESC LIMIT 5) as top_selling_parts ) ORDER BY ms.sale_month;"
4057,tpch,"SELECT nation, s_suppkey, s_name, total_revenue, total_orders, total_quantity FROM (SELECT *, RANK() OVER (PARTITION BY nation ORDER BY total_revenue DESC) AS revenue_rank FROM (SELECT s.s_suppkey, s.s_name, n.n_name AS nation, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, COUNT(DISTINCT o.o_orderkey) AS total_orders, SUM(l.l_quantity) AS total_quantity FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN nation n ON s.s_nationkey = n.n_nationkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1998-01-01' GROUP BY s.s_suppkey, s.s_name, n.n_name) as SupplierOrderDetails) WHERE revenue_rank <= 5 ORDER BY nation, total_revenue DESC;"
4058,tpch,"SELECT tc.c_custkey, tc.c_name, ROUND(tc.total_customer_revenue, 2) AS total_revenue, COUNT(DISTINCT o.o_orderkey) AS total_orders FROM (SELECT cr.c_custkey, cr.c_name, cr.total_customer_revenue, RANK() OVER (ORDER BY cr.total_customer_revenue DESC) AS revenue_rank FROM (SELECT c.c_custkey, c.c_name, SUM(ro.total_revenue) AS total_customer_revenue FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey JOIN (SELECT o.o_orderkey, o.o_orderdate, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE l.l_shipdate >= '1996-01-01' AND l.l_shipdate < '1997-01-01' GROUP BY o.o_orderkey, o.o_orderdate) ro ON o.o_orderkey = ro.o_orderkey GROUP BY c.c_custkey, c.c_name) cr) tc JOIN orders o ON tc.c_custkey = o.o_custkey WHERE tc.revenue_rank <= 10 GROUP BY tc.c_custkey, tc.c_name, tc.total_customer_revenue ORDER BY total_revenue DESC;"
4059,tpch,"SELECT r.r_name AS region, COUNT(DISTINCT co.c_custkey) AS total_customers, SUM(ro.total_revenue) AS total_revenue, SUM(ts.supplier_cost) AS total_supplier_cost FROM (SELECT o.o_orderkey, o.o_orderdate, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, DENSE_RANK() OVER (PARTITION BY o.o_orderdate ORDER BY SUM(l.l_extendedprice * (1 - l.l_discount)) DESC) AS revenue_rank FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderdate >= DATE '1996-01-01' AND o.o_orderdate <= DATE '1996-12-31' GROUP BY o.o_orderkey, o.o_orderdate) ro JOIN customer co ON ro.o_orderkey = co.c_custkey JOIN nation n ON co.c_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN (SELECT ps.ps_suppkey, s.s_name, SUM(ps.ps_supplycost * ps.ps_availqty) AS supplier_cost FROM partsupp ps JOIN supplier s ON ps.ps_suppkey = s.s_suppkey GROUP BY ps.ps_suppkey, s.s_name) ts ON ts.ps_suppkey = co.c_nationkey GROUP BY r.r_name ORDER BY total_revenue DESC LIMIT 10;"
4060,tpch,"SELECT r.r_name AS region_name, COUNT(DISTINCT ro.o_orderkey) AS total_orders, SUM(ro.o_totalprice) AS total_order_value, COUNT(DISTINCT f.ps_partkey) AS unique_ordered_parts, AVG(f.total_quantity) AS avg_quantity_ordered, AVG(f.total_sales) AS avg_sales_per_part FROM (SELECT n.n_regionkey, r.r_name, SUM(o.o_totalprice) AS total_revenue FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-12-31' GROUP BY n.n_regionkey, r.r_name ORDER BY total_revenue DESC LIMIT 5) tr JOIN orders o ON tr.total_revenue = o.o_totalprice JOIN (SELECT o.o_orderkey, o.o_orderdate, o.o_totalprice, o.o_orderstatus, c.c_name, c.c_nationkey, RANK() OVER (PARTITION BY c.c_nationkey ORDER BY o.o_totalprice DESC) AS order_rank FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-12-31') ro ON o.o_orderkey = ro.o_orderkey JOIN (SELECT ps.ps_partkey, SUM(l.l_quantity) AS total_quantity, SUM(l.l_extendedprice) AS total_sales FROM lineitem l JOIN partsupp ps ON l.l_partkey = ps.ps_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-12-31' GROUP BY ps.ps_partkey HAVING SUM(l.l_quantity) > 100) f ON f.ps_partkey = ro.o_orderkey JOIN nation n ON o.o_custkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey GROUP BY r.r_name ORDER BY total_order_value DESC;"
4061,tpch,"SELECT p.p_name, r.r_name, tc.o_orderkey, tc.o_totalprice, sc.total_supply_cost FROM (SELECT ro.o_orderkey, ro.o_orderdate, ro.o_totalprice, ro.c_name FROM (SELECT o.o_orderkey, o.o_orderdate, o.o_totalprice, c.c_name, ROW_NUMBER() OVER (PARTITION BY c.c_nationkey ORDER BY o.o_totalprice DESC) as order_rank FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey WHERE o.o_orderdate >= DATE '1996-01-01' AND o.o_orderdate < DATE '1997-01-01') ro WHERE ro.order_rank <= 5) tc JOIN lineitem li ON tc.o_orderkey = li.l_orderkey JOIN part p ON li.l_partkey = p.p_partkey JOIN supplier s ON li.l_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN (SELECT ps.ps_partkey, ps.ps_suppkey, SUM(ps.ps_supplycost * l.l_quantity) AS total_supply_cost FROM partsupp ps JOIN lineitem l ON ps.ps_partkey = l.l_partkey GROUP BY ps.ps_partkey, ps.ps_suppkey) sc ON p.p_partkey = sc.ps_partkey AND s.s_suppkey = sc.ps_suppkey WHERE sc.total_supply_cost > (SELECT AVG(total_supply_cost) FROM (SELECT ps.ps_partkey, ps.ps_suppkey, SUM(ps.ps_supplycost * l.l_quantity) AS total_supply_cost FROM partsupp ps JOIN lineitem l ON ps.ps_partkey = l.l_partkey GROUP BY ps.ps_partkey, ps.ps_suppkey) as SupplierCost);"
4062,tpch,"SELECT n.n_name AS nation_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, COUNT(DISTINCT o.o_orderkey) AS total_orders, COUNT(DISTINCT c.c_custkey) AS customer_count, AVG(o.o_totalprice) AS average_order_value FROM nation n JOIN supplier s ON n.n_nationkey = s.s_nationkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE o.o_orderdate >= DATE '1997-01-01' AND o.o_orderdate < DATE '1997-12-31' AND l.l_shipmode IN ('AIR', 'GROUND') GROUP BY n.n_name ORDER BY total_revenue DESC LIMIT 10;"
